idx,gid,rayon_id,rayon_en,rayon_ru,oblast_id,oblast_en,oblast_ru,country_id
5133,205,3502231,Panj,Пянжский,3502,Khatlon,Хатлонская,TJK
5173,245,1735243,Shumanay,Шуманайский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
5174,246,1722226,Shurchi,Шурчинский,1722,Surkhandarya,Сурхандарьинская,UZB
5004,76,1703211,Djalalkuduk,Джалалкудукский,1703,Andijan,Андижанская,UZB
5188,260,1722220,Termez,Термезский,1722,Surkhandarya,Сурхандарьинская,UZB
5018,90,1730231,Furkat,Фуркатский,1730,Fergana,Ферганская,UZB
5084,156,1733212,Koshkupyr,Кошкупырский,1733,Khorezm,Хорезмская,UZB
5118,190,1710235,Nishan,Нишанский,1710,Qashkadarya,Кашкадарьинская,UZB
5006,78,1722212,Djarkurgan,Джаркурганский,1722,Surkhandarya,Сурхандарьинская,UZB
5002,74,1722210,Denau,Денауский,1722,Surkhandarya,Сурхандарьинская,UZB
5062,134,1710237,Kasbiy,Касбийский,1710,Qashkadarya,Кашкадарьинская,UZB
5115,187,1718218,Narpay,Нарпайский,1718,Samarkand,Самаркандская,UZB
5124,196,1735225,Nukus,Нукусский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
5194,266,1730221,Uchkuprik,Учкуприкский,1730,Fergana,Ферганская,UZB
4717,97,3509240,Gissar,Гиссарский,3509,RPP,Районы Республиканского по,TJK
5217,289,1730242,Yazyavan,Язъяванский,1730,Fergana,Ферганская,UZB
1018,94,3909204,Gekdeli,Гекдепинский,3909,Ahal,Ахалская,TKM
287,287,1714242,Yangikurgan,Янгикурганский,1714,Namangan,Наманганская,UZB
5214,286,1733233,Yangibazar,Янгибазарский,1733,Khorezm,Хорезмская,UZB
1466,234,3509250,Shahrinav,Шахринавский,3509,RPP,Районы Республиканского по,TJK
4253,249,3303250,Suzak,Сузакский,3303,Djalal-Abad,Джалал-Абадская,KGZ
5100,172,1703227,Markhamat,Мархаматский,1703,Andijan,Андижанская,UZB
5215,287,1714242,Yangikurgan,Янгикурганский,1714,Namangan,Наманганская,UZB
989,65,1714237,Chust,Чустский,1714,Namangan,Наманганская,UZB
940,16,1722202,Angor,Ангорский,1722,Surkhandarya,Сурхандарьинская,UZB
1411,179,1724228,Mirzaabad,Мирзаабдский,1724,Sirdarya,Сырдарьинская,UZB
5172,244,5001039,Shortepa,Shortepa,5001,Balkh,Balkh,AFG
4300,296,1708220,Zarbdar,Зарбдарский,1708,Djizakh,Джизакская,UZB
5101,173,3907214,Mary,Марыйский,3907,Mary,Марыйская,TKM
5153,225,3909207,Sarah,Сарахский,3909,Ahal,Ахалская,TKM
5111,183,3907218,Murgap,Мургапский,3907,Mary,Марыйская,TKM
5003,75,5001012,Dihdadi,Dihdadi,5001,Balkh,Balkh,AFG
3367,287,1714242,Yangikurgan,Янгикурганский,1714,Namangan,Наманганская,UZB
4348,36,3305214,Batken,Баткенский,3305,Batken,Баткенский,KGZ
5068,140,3908217,Kerki,Керкинский,3908,Lebap,Лебапская,TKM
5151,223,3908220,Sakar,Сакарский,3908,Lebap,Лебапская,TKM
1895,47,1727224,Bostanlyk,Бостанлыкский,1727,Tashkent region,Ташкентская,UZB
5191,263,3907232,Turkmengaly,Туркменгалынский,3907,Mary,Марыйская,TKM
1436,204,1708228,Pakhtakor,Пахтакорский,1708,Djizakh,Джизакская,UZB
5035,107,3908230,Hodjambaz,Ходжамбазский,3908,Lebap,Лебапская,TKM
1528,296,1708220,Zarbdar,Зарбдарский,1708,Djizakh,Джизакская,UZB
5008,80,3908208,Dyanev,Дяневский,3908,Lebap,Лебапская,TKM
5234,306,3907224,Sakarchagin,Сакарчягинский,3907,Mary,Марыйская,TKM
4455,143,5003025,Khan Abad,Khan Abad,5003,Kunduz,Kunduz,AFG
4966,38,1958203,Baydibek,район Байдибека,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
4974,46,3906209,Boldumsaz,Болдумсазский,3906,Dashhovuz,Дашховузская,TKM
2426,270,1718236,Urgut,Ургутский,1718,Samarkand,Самаркандская,UZB
4599,287,1714242,Yangikurgan,Янгикурганский,1714,Namangan,Наманганская,UZB
5067,139,3906213,Keneurgench,Кенеургенчский,3906,Dashhovuz,Дашховузская,TKM
4090,86,5005029,Farkhar,Farkhar,5005,Takhar,Takhar,AFG
4954,26,3909206,Badaykhan,Бабадайханский,3909,Ahal,Ахалская,TKM
3230,150,5001013,Khulm,Khulm,5001,Balkh,Balkh,AFG
5208,280,3907205,Vekilbazar,Векилбазарский,3907,Mary,Марыйская,TKM
3949,253,1726205,Tashkent city,Ташкент г.,1726,Tashkent city,город Ташкент,UZB
5021,93,3907209,Garagum,Гарагумский,3907,Mary,Марыйская,TKM
4453,141,3908229,Khalach,Халачский,3908,Lebap,Лебапская,TKM
4929,1,3502224,A.Dzhami,А.Джоми,3502,Khatlon,Хатлонская,TJK
1412,180,1708223,Mirzachul,Мирзачульский,1708,Djizakh,Джизакская,UZB
5029,101,3907211,Gushgy,Гушгынский,3907,Mary,Марыйская,TKM
2587,123,1712211,Kanimekh,Канимехский,1712,Navoi,Навоийская,UZB
5047,119,3909205,Kaki,Какинский,3909,Ahal,Ахалская,TKM
4525,213,3502222,Qabodiyon,Кабадиянский,3502,Khatlon,Хатлонская,TJK
1564,24,3503200,Asht,Аштский,3503,Sogd,Согдийская,TJK
4185,181,1710234,Mubarek,Мубарекский,1710,Qashkadarya,Кашкадарьинская,UZB
4978,50,1735209,Bozatauz,Бозатаузский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
5034,106,5003036,Hazrati Imam,Hazrati Imam,5003,Kunduz,Kunduz,AFG
520,212,5004007,Puli Khumri,Puli Khumri,5004,Baghlan,Baghlan,AFG
4547,235,1710245,Shahrisabz,Шахрисабский,1710,Qashkadarya,Кашкадарьинская,UZB
4998,70,3906226,Dashhovuz,Дашховузский,3906,Dashhovuz,Дашховузская,TKM
1097,173,3907214,Mary,Марыйский,3907,Mary,Марыйская,TKM
1149,225,3909207,Sarah,Сарахский,3909,Ahal,Ахалская,TKM
5706,162,1703220,Kurgantepa,Кургантепинский,1703,Andijan,Андижанская,UZB
1025,101,3907211,Gushgy,Гушгынский,3907,Mary,Марыйская,TKM
4254,250,1921222,Syrdarya,Сырдариинский район,1921,Kyzylorda,Кызылординская,KAZ
1043,119,3909205,Kaki,Какинский,3909,Ahal,Ахалская,TKM
5520,284,1708236,Yangiabad,Янгиабадский,1708,Djizakh,Джизакская,UZB
900,284,1708236,Yangiabad,Янгиабадский,1708,Djizakh,Джизакская,UZB
3026,254,1735230,Takhtakupyr,Тахтакупырский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
1107,183,3907218,Murgap,Мургапский,3907,Mary,Марыйская,TKM
3752,56,5001009,Char Bolak,Char Bolak,5001,Balkh,Balkh,AFG
5486,250,1921222,Syrdarya,Сырдариинский район,1921,Kyzylorda,Кызылординская,KAZ
5701,157,1718216,Koshrabad,Нарпайский,1718,Samarkand,Самаркандская,UZB
1064,140,3908217,Kerki,Керкинский,3908,Lebap,Лебапская,TKM
1526,294,1708225,Zafarabad,Зафарабадский,1708,Djizakh,Джизакская,UZB
1187,263,3907232,Turkmengaly,Туркменгалынский,3907,Mary,Марыйская,TKM
1462,230,3908222,Sayat,Саятский,3908,Lebap,Лебапская,TKM
962,38,1958203,Baydibek,район Байдибека,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
1004,80,3908208,Dyanev,Дяневский,3908,Lebap,Лебапская,TKM
1230,306,3907224,Sakarchagin,Сакарчягинский,3907,Mary,Марыйская,TKM
1403,171,5006019,Mardyan,Mardyan,5006,Jawzjan,Jawzjan,AFG
970,46,3906209,Boldumsaz,Болдумсазский,3906,Dashhovuz,Дашховузская,TKM
765,149,1735236,Khodjeyli,Ходжейлийский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
1063,139,3906213,Keneurgench,Кенеургенчский,3906,Dashhovuz,Дашховузская,TKM
3877,181,1710234,Mubarek,Мубарекский,1710,Qashkadarya,Кашкадарьинская,UZB
4478,166,1727233,Kuyichrchik,Куйичирчикский,1727,Tashkent region,Ташкентская,UZB
950,26,3909206,Badaykhan,Бабадайханский,3909,Ahal,Ахалская,TKM
1519,287,1714242,Yangikurgan,Янгикурганский,1714,Namangan,Наманганская,UZB
2807,35,1703206,Balykchi,Балыкчинский,1703,Andijan,Андижанская,UZB
566,258,3909208,Tedjen,Тедженский,3909,Ahal,Ахалская,TKM
2087,239,1958252,Shardara,Шардаринский район,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
1204,280,3907205,Vekilbazar,Векилбазарский,3907,Mary,Марыйская,TKM
2282,126,1706230,Karakul,Каракульский,1706,Bukhara,Бухарская,UZB
3448,60,1714236,Chartak,Чартакский,1714,Namangan,Наманганская,UZB
4709,89,1730233,Fergana,Ферганский,1730,Fergana,Ферганская,UZB
235,235,1710245,Shahrisabz,Шахрисабский,1710,Qashkadarya,Кашкадарьинская,UZB
1017,93,3907209,Garagum,Гарагумский,3907,Mary,Марыйская,TKM
2913,141,3908229,Khalach,Халачский,3908,Lebap,Лебапская,TKM
925,1,3502224,A.Dzhami,А.Джоми,3502,Khatlon,Хатлонская,TJK
1214,290,3906205,Yilan,Йыланлыйский,3906,Dashhovuz,Дашховузская,TKM
2245,89,1730233,Fergana,Ферганский,1730,Fergana,Ферганская,UZB
1030,106,5003036,Hazrati Imam,Hazrati Imam,5003,Kunduz,Kunduz,AFG
4674,54,1718206,Bulungur,Булунгурский,1718,Samarkand,Самаркандская,UZB
254,254,1735230,Takhtakupyr,Тахтакупырский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
2832,60,1714236,Chartak,Чартакский,1714,Namangan,Наманганская,UZB
3989,293,1708218,Zaamin,Зааминский,1708,Djizakh,Джизакская,UZB
1331,99,1724220,Gulistan,Гулистанский,1724,Sirdarya,Сырдарьинская,UZB
1236,4,3906217,Akdeli,Акдепинский,3906,Dashhovuz,Дашховузская,TKM
1343,111,1703214,Izbaskan,Избасканский,1703,Andijan,Андижанская,UZB
718,102,1710207,Guzar,Гузарский,1710,Qashkadarya,Кашкадарьинская,UZB
3841,145,1712251,Khatyrchi,Хатырчинский,1712,Navoi,Навоийская,UZB
1050,126,1706230,Karakul,Каракульский,1706,Bukhara,Бухарская,UZB
1356,124,1735218,Kanlykul,Канлыкульский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
2026,178,1710239,Mirishkor,Миришкорский,1710,Qashkadarya,Кашкадарьинская,UZB
3407,19,3306211,Aravan,Араванский,3306,Osh,Ошская,KGZ
3281,201,1703232,Pahtaabad,Пахтаабадский,1703,Andijan,Андижанская,UZB
1378,146,1724235,Khavast,Хавастский,1724,Sirdarya,Сырдарьинская,UZB
4678,58,3908234,Chardjov,Чарджевский,3908,Lebap,Лебапская,TKM
1350,118,1706219,Kagan,Каганский,1706,Bukhara,Бухарская,UZB
1524,292,3502237,Yovon,Яванский,3502,Khatlon,Хатлонская,TJK
1347,115,3502221,Jilikul,Джиликульский,3502,Khatlon,Хатлонская,TJK
5300,64,1710242,Chirakchi,Чиракчинский,1710,Qashkadarya,Кашкадарьинская,UZB
3827,131,1710224,Karshi,Каршинский,1710,Qashkadarya,Кашкадарьинская,UZB
1052,128,1735211,Karauzyak,Караузякский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
1342,110,3503210,Istaravshan,Истаравшанский,3503,Sogd,Согдийская,TJK
1480,248,3503209,Spitamen,Спитаменский,3503,Sogd,Согдийская,TJK
1253,21,1958205,Arys,Арыс г.а.,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
39,39,3907202,Bayramaly,Байрамалыйский,3907,Mary,Марыйская,TKM
2811,39,3907202,Bayramaly,Байрамалыйский,3907,Mary,Марыйская,TKM
1437,205,3502231,Panj,Пянжский,3502,Khatlon,Хатлонская,TJK
1336,104,3502227,Hamadoni,Хамадони,3502,Khatlon,Хатлонская,TJK
210,210,1706240,Peshku,Пешкунский,1706,Bukhara,Бухарская,UZB
4106,102,1710207,Guzar,Гузарский,1710,Qashkadarya,Кашкадарьинская,UZB
929,5,1727212,Akhangaran,Ахангаранский,1727,Tashkent region,Ташкентская,UZB
4297,293,1708218,Zaamin,Зааминский,1708,Djizakh,Джизакская,UZB
1387,155,3503206,Konibodom,Канибадамский,3503,Sogd,Согдийская,TJK
4192,188,1714216,Naryn,Нарынский,1714,Namangan,Наманганская,UZB
2718,254,1735230,Takhtakupyr,Тахтакупырский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
19,19,3306211,Aravan,Араванский,3306,Osh,Ошская,KGZ
1494,262,1958246,Turkistan,Туркистан г.а.,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
1431,199,1958207,Ordabasin,Ордабасынский район,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
1383,151,3502219,Khuroson,Хуросонский,3502,Khatlon,Хатлонская,TJK
1455,223,3908220,Sakar,Сакарский,3908,Lebap,Лебапская,TKM
1509,277,3509237,Vahdat,Вахдатский,3509,RPP,Районы Республиканского по,TJK
1335,103,3909202,Gyaver,Гяверсский,3909,Ahal,Ахалская,TKM
1257,25,3503212,B.Ghafurov,Б.Гафуровский,3503,Sogd,Согдийская,TJK
3240,160,5003026,Kunduz,Kunduz,5003,Kunduz,Kunduz,AFG
1260,28,1730209,Bagdad,Багадский,1730,Fergana,Ферганская,UZB
1326,94,3909204,Gekdeli,Гекдепинский,3909,Ahal,Ахалская,TKM
3424,36,3305214,Batken,Баткенский,3305,Batken,Баткенский,KGZ
1328,96,1706215,Gijduvan,Гиждуваниский,1706,Bukhara,Бухарская,UZB
1396,164,1730218,Kuva,Кувинский,1730,Fergana,Ферганская,UZB
4656,36,3305214,Batken,Баткенский,3305,Batken,Баткенский,KGZ
684,68,3908205,Darganata,Дарганатынский,3908,Lebap,Лебапская,TKM
1493,261,1714224,Turakurgan,Туракурганский,1714,Namangan,Наманганская,UZB
364,56,5001009,Char Bolak,Char Bolak,5001,Balkh,Balkh,AFG
1500,268,1703217,Ulugnor,Улугнорский,1703,Andijan,Андижанская,UZB
1446,214,5003027,Qala-I-Zal,Qala-I-Zal,5003,Kunduz,Kunduz,AFG
1449,217,1730224,Rishtan,Риштанский,1730,Fergana,Ферганская,UZB
3968,272,1714229,Uychi,Уйчинский,1714,Namangan,Наманганская,UZB
4306,302,1958247,Kentau,Кентау г.а.,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
1472,240,1733230,Shavat,Шаватский,1733,Khorezm,Хорезмская,UZB
1235,3,1718203,Akdarya,Акдарьинский,1718,Samarkand,Самаркандская,UZB
1397,165,1730408,Kuvasay,Кувасайский,1730,Fergana,Ферганская,UZB
1399,167,1712216,Kyzyltepa,Кызылтепинский,1712,Navoi,Навоийская,UZB
1247,15,1703203,Andijan,Андижанский,1703,Andijan,Андижанская,UZB
1477,245,1735243,Shumanay,Шуманайский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
1478,246,1722226,Shurchi,Шурчинский,1722,Surkhandarya,Сурхандарьинская,UZB
1293,61,1735240,Chimbay,Чимбайский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
3690,302,1958247,Kentau,Кентау г.а.,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
2532,68,3908205,Darganata,Дарганатынский,3908,Lebap,Лебапская,TKM
1492,260,1722220,Termez,Термезский,1722,Surkhandarya,Сурхандарьинская,UZB
1308,76,1703211,Djalalkuduk,Джалалкудукский,1703,Andijan,Андижанская,UZB
808,192,3306242,Nookat,Ноокатский,3306,Osh,Ошская,KGZ
2440,284,1708236,Yangiabad,Янгиабадский,1708,Djizakh,Джизакская,UZB
1310,78,1722212,Djarkurgan,Джаркурганский,1722,Surkhandarya,Сурхандарьинская,UZB
1322,90,1730231,Furkat,Фуркатский,1730,Fergana,Ферганская,UZB
4040,36,3305214,Batken,Баткенский,3305,Batken,Баткенский,KGZ
3635,247,1730226,Sokh,Сохский,1730,Fergana,Ферганская,UZB
4336,24,3503200,Asht,Аштский,3503,Sogd,Согдийская,TJK
1297,65,1714237,Chust,Чустский,1714,Namangan,Наманганская,UZB
1388,156,1733212,Koshkupyr,Кошкупырский,1733,Khorezm,Хорезмская,UZB
1422,190,1710235,Nishan,Нишанский,1710,Qashkadarya,Кашкадарьинская,UZB
1428,196,1735225,Nukus,Нукусский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
1498,266,1730221,Uchkuprik,Учкуприкский,1730,Fergana,Ферганская,UZB
97,97,3509240,Gissar,Гиссарский,3509,RPP,Районы Республиканского по,TJK
1521,289,1730242,Yazyavan,Язъяванский,1730,Fergana,Ферганская,UZB
1303,71,5003024,Dashti Archi,Dashti Archi,5003,Kunduz,Kunduz,AFG
1366,134,1710237,Kasbiy,Касбийский,1710,Qashkadarya,Кашкадарьинская,UZB
1365,133,1714207,Kasansay,Мингбулакский,1714,Namangan,Наманганская,UZB
5063,135,1718215,Kattakurgan,Каттакурганский,1718,Samarkand,Самаркандская,UZB
1718,178,1710239,Mirishkor,Миришкорский,1710,Qashkadarya,Кашкадарьинская,UZB
1419,187,1718218,Narpay,Нарпайский,1718,Samarkand,Самаркандская,UZB
1440,208,1727249,Parkent,Паркентский,1727,Tashkent region,Ташкентская,UZB
3885,189,1712230,Navbahor,Навбвхорский,1712,Navoi,Навоийская,UZB
1306,74,1722210,Denau,Денауский,1722,Surkhandarya,Сурхандарьинская,UZB
5429,193,3303232,Nooken,Ноокенский,3303,Djalal-Abad,Джалал-Абадская,KGZ
1404,172,1703227,Markhamat,Мархаматский,1703,Andijan,Андижанская,UZB
749,133,1714207,Kasansay,Мингбулакский,1714,Namangan,Наманганская,UZB
1518,286,1733233,Yangibazar,Янгибазарский,1733,Khorezm,Хорезмская,UZB
1144,220,3502223,Rumi,Руми,3502,Khatlon,Хатлонская,TJK
1463,231,1724216,Sayhunabad,Сайхунабадский,1724,Sirdarya,Сырдарьинская,UZB
4003,307,1727237,Zangiata,Зангиатинский,1727,Tashkent region,Ташкентская,UZB
4522,210,1706240,Peshku,Пешкунский,1706,Bukhara,Бухарская,UZB
3148,68,3908205,Darganata,Дарганатынский,3908,Lebap,Лебапская,TKM
1505,273,1730230,Uzbekistan,Узбекистанский,1730,Fergana,Ферганская,UZB
1420,188,1714216,Naryn,Нарынский,1714,Namangan,Наманганская,UZB
2553,89,1730233,Fergana,Ферганский,1730,Fergana,Ферганская,UZB
1465,233,1706258,Shafirkan,Шафирканский,1706,Bukhara,Бухарская,UZB
2029,181,1710234,Mubarek,Мубарекский,1710,Qashkadarya,Кашкадарьинская,UZB
2580,116,1706246,Jondor,Жондорский,1706,Bukhara,Бухарская,UZB
1520,288,1727259,Yangiyul,Янгиюльский,1727,Tashkent region,Ташкентская,UZB
3907,211,1727250,Pskent,Пскентский,1727,Tashkent region,Ташкентская,UZB
1391,159,1722214,Kumkurgan,Кумкурганский,1722,Surkhandarya,Сурхандарьинская,UZB
1362,130,1712234,Karmana,Карманинский,1712,Navoi,Навоийская,UZB
1379,147,1733226,Khiva,Хивинский,1733,Khorezm,Хорезмская,UZB
2523,59,3908237,Charshanga,Чаршангынский,3908,Lebap,Лебапская,TKM
1409,177,1714204,Mingbulak,Мингбулакский,1714,Namangan,Наманганская,UZB
1244,12,1703202,Altynkul,Алтынкульский,1703,Andijan,Андижанская,UZB
1501,269,1733217,Urgench,Ургенчский,1733,Khorezm,Хорезмская,UZB
2924,152,5005032,Khwaja Ghar,Khwaja Ghar,5005,Takhar,Takhar,AFG
1523,291,1727239,Ykarichirchik,Юкаричирчикский,1727,Tashkent region,Ташкентская,UZB
4714,94,3909204,Gekdeli,Гекдепинский,3909,Ahal,Ахалская,TKM
1254,22,1703224,Asaka,Асакинский,1703,Andijan,Андижанская,UZB
1395,163,1730206,Kushtepa,Куштепинский,1730,Fergana,Ферганская,UZB
2914,142,5006035,Khamyab,Khamyab,5006,Jawzjan,Jawzjan,AFG
1418,186,1714212,Namangan,Наманганский,1714,Namangan,Наманганская,UZB
1488,256,1730227,Tashlak,Ташлакский,1730,Fergana,Ферганская,UZB
1452,220,3502223,Rumi,Руми,3502,Khatlon,Хатлонская,TJK
1503,271,1727253,Urtachirchik,Уртачирчикский,1727,Tashkent region,Ташкентская,UZB
4863,243,5001016,Sholgara,Sholgara,5001,Balkh,Balkh,AFG
1285,53,1703237,Bulakbashi,Булакбашинский,1703,Andijan,Андижанская,UZB
4488,176,5006020,Mingajik,Mingajik,5006,Jawzjan,Jawzjan,AFG
1332,100,1733208,Gurlen,Гурленский,1733,Khorezm,Хорезмская,UZB
5260,24,3503200,Asht,Аштский,3503,Sogd,Согдийская,TJK
5703,159,1722214,Kumkurgan,Кумкурганский,1722,Surkhandarya,Сурхандарьинская,UZB
1470,238,1708212,Sharaf Rashidov,Шараф Рашидовск,1708,Djizakh,Джизакская,UZB
2268,112,3503203,Jabbor Rasulov,Жаббор Расуловский,3503,Sogd,Согдийская,TJK
1245,13,1722201,Altynsay,Алтынсайский,1722,Surkhandarya,Сурхандарьинская,UZB
1298,66,1730236,Dangara,Дангаринский,1730,Fergana,Ферганская,UZB
4374,62,5001010,Chimtal,Chimtal,5001,Balkh,Balkh,AFG
1489,257,1718234,Taylak,Тайлакский,1718,Samarkand,Самаркандская,UZB
3930,234,3509250,Shahrinav,Шахринавский,3509,RPP,Районы Республиканского по,TJK
1248,16,1722202,Angor,Ангорский,1722,Surkhandarya,Сурхандарьинская,UZB
4546,234,3509250,Shahrinav,Шахринавский,3509,RPP,Районы Республиканского по,TJK
1283,51,1727228,Buka,Букинский,1727,Tashkent region,Ташкентская,UZB
2606,142,5006035,Khamyab,Khamyab,5006,Jawzjan,Jawzjan,AFG
1508,276,1706212,Vabkent,Вабкентский,1706,Bukhara,Бухарская,UZB
1973,125,3306226,Kara-Suu,Кара-Сууский,3306,Osh,Ошская,KGZ
3205,125,3306226,Kara-Suu,Кара-Сууский,3306,Osh,Ошская,KGZ
1469,237,1703230,Shakhrihan,Шахриханский,1703,Andijan,Андижанская,UZB
4963,35,1703206,Balykchi,Балыкчинский,1703,Andijan,Андижанская,UZB
4023,19,3306211,Aravan,Араванский,3306,Osh,Ошская,KGZ
1238,6,1727206,Akkurgan,Аккурганский,1727,Tashkent region,Ташкентская,UZB
3948,252,3906222,Tagtynskiy,Тагтынский,3906,Dashhovuz,Дашховузская,TKM
1243,11,1730203,Altyaryk,Алтыарыкский,1730,Fergana,Ферганская,UZB
5669,125,3306226,Kara-Suu,Кара-Сууский,3306,Osh,Ошская,KGZ
1287,55,1730212,Buvayda,Бувайдинский,1730,Fergana,Ферганская,UZB
1515,283,5005037,Yangi Qala,Yangi Qala,5005,Takhar,Takhar,AFG
1370,138,1735212,Kegeyli,Кегейлийский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
1176,252,3906222,Tagtynskiy,Тагтынский,3906,Dashhovuz,Дашховузская,TKM
2751,287,1714242,Yangikurgan,Янгикурганский,1714,Namangan,Наманганская,UZB
1241,9,1706204,Alat,Алатский,1706,Bukhara,Бухарская,UZB
1269,37,1724212,Bayaut,Баяутский,1724,Sirdarya,Сырдарьинская,UZB
1371,139,3906213,Keneurgench,Кенеургенчский,3906,Dashhovuz,Дашховузская,TKM
2777,5,1727212,Akhangaran,Ахангаранский,1727,Tashkent region,Ташкентская,UZB
4469,157,1718216,Koshrabad,Нарпайский,1718,Samarkand,Самаркандская,UZB
5255,19,3306211,Aravan,Араванский,3306,Osh,Ошская,KGZ
1278,46,3906209,Boldumsaz,Болдумсазский,3906,Dashhovuz,Дашховузская,TKM
1198,274,3306255,Uzgen,Узгенский,3306,Osh,Ошская,KGZ
5478,242,1921232,Shielin,Шиелинский район,1921,Kyzylorda,Кызылординская,KAZ
1512,280,3907205,Vekilbazar,Векилбазарский,3907,Mary,Марыйская,TKM
1026,102,1710207,Guzar,Гузарский,1710,Qashkadarya,Кашкадарьинская,UZB
251,251,1724231,Syrdarya,Сырдарьинский,1724,Sirdarya,Сырдарьинская,UZB
2929,157,1718216,Koshrabad,Нарпайский,1718,Samarkand,Самаркандская,UZB
148,148,1703236,Khodjaabad,Ходжабадский,1703,Andijan,Андижанская,UZB
1258,26,3909206,Badaykhan,Бабадайханский,3909,Ahal,Ахалская,TKM
4910,290,3906205,Yilan,Йыланлыйский,3906,Dashhovuz,Дашховузская,TKM
1325,93,3907209,Garagum,Гарагумский,3907,Mary,Марыйская,TKM
4732,112,3503203,Jabbor Rasulov,Жаббор Расуловский,3503,Sogd,Согдийская,TJK
1233,1,3502224,A.Dzhami,А.Джоми,3502,Khatlon,Хатлонская,TJK
1510,278,3502217,Vakhsh,Вахшский,3502,Khatlon,Хатлонская,TJK
1333,101,3907211,Gushgy,Гушгынский,3907,Mary,Марыйская,TKM
1351,119,3909205,Kaki,Какинский,3909,Ahal,Ахалская,TKM
1167,243,5001016,Sholgara,Sholgara,5001,Balkh,Balkh,AFG
1405,173,3907214,Mary,Марыйский,3907,Mary,Марыйская,TKM
1457,225,3909207,Sarah,Сарахский,3909,Ahal,Ахалская,TKM
1372,140,3908217,Kerki,Керкинский,3908,Lebap,Лебапская,TKM
2747,283,5005037,Yangi Qala,Yangi Qala,5005,Takhar,Takhar,AFG
1415,183,3907218,Murgap,Мургапский,3907,Mary,Марыйская,TKM
5143,215,5006021,Qarqin,Qarqin,5006,Jawzjan,Jawzjan,AFG
1495,263,3907232,Turkmengaly,Туркменгалынский,3907,Mary,Марыйская,TKM
2567,103,3909202,Gyaver,Гяверсский,3909,Ahal,Ахалская,TKM
1339,107,3908230,Hodjambaz,Ходжамбазский,3908,Lebap,Лебапская,TKM
212,212,5004007,Puli Khumri,Puli Khumri,5004,Baghlan,Baghlan,AFG
1538,306,3907224,Sakarchagin,Сакарчягинский,3907,Mary,Марыйская,TKM
1312,80,3908208,Dyanev,Дяневский,3908,Lebap,Лебапская,TKM
1270,38,1958203,Baydibek,район Байдибека,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
1323,91,1708209,Gallyaaral,Галляаральский,1708,Djizakh,Джизакская,UZB
3530,142,5006035,Khamyab,Khamyab,5006,Jawzjan,Jawzjan,AFG
1338,106,5003036,Hazrati Imam,Hazrati Imam,5003,Kunduz,Kunduz,AFG
4835,215,5006021,Qarqin,Qarqin,5006,Jawzjan,Jawzjan,AFG
1282,50,1735209,Bozatauz,Бозатаузский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
1992,144,1733223,Khanka,Ханкинский,1733,Khorezm,Хорезмская,UZB
604,296,1708220,Zarbdar,Зарбдарский,1708,Djizakh,Джизакская,UZB
4006,2,1724206,Akaltyn,Акалтынский,1724,Sirdarya,Сырдарьинская,UZB
1003,79,1708215,Dustlik,Дустликский,1708,Djizakh,Джизакская,UZB
3430,42,1727220,Bekabad,Бекабадский,1727,Tashkent region,Ташкентская,UZB
4869,249,3303250,Suzak,Сузакский,3303,Djalal-Abad,Джалал-Абадская,KGZ
5281,45,3502216,Bokhtar,Бохтарский,3502,Khatlon,Хатлонская,TJK
5463,227,1724226,Sardob,Сардобский,1724,Sirdarya,Сырдарьинская,UZB
3493,105,1733220,Hazarasp,Хазараспский,1733,Khorezm,Хорезмская,UZB
4399,87,3502230,Farkhor,Фархоский,3502,Khatlon,Хатлонская,TJK
1234,2,1724206,Akaltyn,Акалтынский,1724,Sirdarya,Сырдарьинская,UZB
1744,204,1708228,Pakhtakor,Пахтакорский,1708,Djizakh,Джизакская,UZB
2466,2,1724206,Akaltyn,Акалтынский,1724,Sirdarya,Сырдарьинская,UZB
2760,296,1708220,Zarbdar,Зарбдарский,1708,Djizakh,Джизакская,UZB
